row_key,volume,printed_page,year,body,kind,set_from,summary,archive_org
p-XI-367,XI,367,1589,Fixed stars,observation,GKS 312 folio,Declinationes stellarum Aquarii + Asterismus Piscium (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n381
p-XI-368,XI,368,1589,,observation,GKS 312 folio,Asterismus Piscium: distantiae/declinationes (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n382
p-XI-369,XI,369,1589,,observation,GKS 312 folio,Pisces: distantiae/declinationes (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n383
p-XI-370,XI,370,1589,Fixed stars,observation,GKS 312 folio,Distantiae stellarum Piscium/Arietis (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n384
p-XI-371,XI,371,1589,,observation,GKS 312 folio,Distantiae Piscium/Arietis + Stellæ extra Zodiacum ad Boream (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n385
p-XI-376,XI,376,1589,Fixed stars,observation,GKS 312 folio,"Altitudines stellarum extra Zodiacum (Orion, Hydra, Cetus) (1589)",https://archive.org/details/operaomniaedidit11brahuoft/page/n390
p-XI-377,XI,377,1589,Fixed stars,observation,GKS 312 folio,Orion distantiae + Pro refractionibus stellarum fixarum (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n391
p-XI-378,XI,378,1589,Fixed stars,observation,GKS 312 folio,"Pro refractionibus stellarum fixarum (1589, Jan 29–30)",https://archive.org/details/operaomniaedidit11brahuoft/page/n392
p-XI-379,XI,379,1589,Fixed stars,observation,GKS 312 folio,"Pro refractionibus stellarum fixarum (1589, Feb–Dec)",https://archive.org/details/operaomniaedidit11brahuoft/page/n393
p-XI-380,XI,380,1589,Fixed stars,observation,GKS 312 folio,Collatio refractionum stellarum fixarum (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n394
p-XI-384,XI,384,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,"Catalogus Stellarum (reduction, Tauri/Geminorum) (1589)",https://archive.org/details/operaomniaedidit11brahuoft/page/n398
p-XI-385,XI,385,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,Catalogus: Geminorum (end) + Asterismus Tauri (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n399
p-XI-386,XI,386,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,Catalogus Stellarum: Tauri (cont.) (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n400
p-XI-389,XI,389,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,Catalogus: Tauri (end) + Asterismus Geminorum (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n403
p-XI-390,XI,390,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,Catalogus Stellarum: Geminorum (cont.) (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n404
p-XI-392,XI,392,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,Catalogus Stellarum: Cancri (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n406
p-XI-393,XI,393,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,Catalogus: Cancri (end) + Sidus Leonis (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n407
p-XI-394,XI,394,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,"Catalogus Stellarum: Leonis (cont., stars 9–20) (1589)",https://archive.org/details/operaomniaedidit11brahuoft/page/n408
p-XI-395,XI,395,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,"Catalogus: Leonis (end, stars 20–30) (1589)",https://archive.org/details/operaomniaedidit11brahuoft/page/n409
p-XI-396,XI,396,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,Catalogus Stellarum: Asterismus Virginis (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n410
p-XI-398,XI,398,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,"Catalogus Stellarum: Virginis (cont., stars 20–31) (1589)",https://archive.org/details/operaomniaedidit11brahuoft/page/n412
p-XI-402,XI,402,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,Catalogus Stellarum: Sagittarii (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n416
p-XI-406,XI,406,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,Catalogus Stellarum: Aquarii (1589),https://archive.org/details/operaomniaedidit11brahuoft/page/n420
p-XI-407,XI,407,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,"Catalogus Stellarum: Aquarii (cont., stars 16–29) (1589)",https://archive.org/details/operaomniaedidit11brahuoft/page/n421
p-XI-408,XI,408,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,"Catalogus Stellarum: Aquarii (effusio aquae, stars 30–40) (1589)",https://archive.org/details/operaomniaedidit11brahuoft/page/n422
p-XI-409,XI,409,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,"Catalogus: Aquarii (end, Fomalhaut) + Asterismus Piscium (1589)",https://archive.org/details/operaomniaedidit11brahuoft/page/n423
p-XI-410,XI,410,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,"Catalogus Stellarum: Piscium (linum, stars 9–20) (1589)",https://archive.org/details/operaomniaedidit11brahuoft/page/n424
p-XI-411,XI,411,1589,Fixed stars,observation,Cod. 10709; GKS 316 folio,"Catalogus Stellarum: Piscium (end, linum boreal stars 20–30) (1589)",https://archive.org/details/operaomniaedidit11brahuoft/page/n425
p-XI-413,XI,413,,,apparatus,,Index voluminis XI (Quæ Undecimo Tomo Continentur),https://archive.org/details/operaomniaedidit11brahuoft/page/n427
p-XII-2,XII,2,1590,Sun,observation,GKS 313 folio; GKS 312 folio,"Observationes Solis (1590, Mar 1–17)",https://archive.org/details/operaomniaedidit12brahuoft/page/n22
p-XII-5,XII,5,1590,Sun,observation,GKS 313 folio; GKS 312 folio,"Observationes Solis (1590, Apr 24 – May 16)",https://archive.org/details/operaomniaedidit12brahuoft/page/n25
p-XII-13,XII,13,1590,Sun,observation,GKS 313 folio; GKS 312 folio,"Observationes Solis (1590, Sep 12 – Oct 6)",https://archive.org/details/operaomniaedidit12brahuoft/page/n35
p-XII-14,XII,14,1590,Sun,observation,GKS 313 folio; GKS 312 folio,"Observationes Solis (1590, Oct–Dec)",https://archive.org/details/operaomniaedidit12brahuoft/page/n36
p-XII-16,XII,16,1590,Moon,observation,GKS 313 folio; GKS 312 folio,"Observationes Lunæ (1590, Feb 4–28)",https://archive.org/details/operaomniaedidit12brahuoft/page/n38
p-XII-17,XII,17,1590,Moon,observation,GKS 313 folio; GKS 312 folio,"Observationes Lunæ (1590, Mar 3 / Jul 6 / Oct 8–10)",https://archive.org/details/operaomniaedidit12brahuoft/page/n39
p-XII-18,XII,18,1590,Moon,observation,GKS 313 folio; GKS 312 folio,"Observationes Lunæ + Veneris (1590, Oct 10)",https://archive.org/details/operaomniaedidit12brahuoft/page/n40
p-XII-19,XII,19,1590,Moon,observation,GKS 313 folio; GKS 312 folio,"Observationes Lunæ (1590, Oct 10/25, Dec 23)",https://archive.org/details/operaomniaedidit12brahuoft/page/n41
p-XII-20,XII,20,1590,Moon,observation,GKS 313 folio; GKS 312 folio,"Observationes Lunæ + reductio triangularis (1590, Oct/Dec)",https://archive.org/details/operaomniaedidit12brahuoft/page/n42
p-XII-25,XII,25,1590,Moon,observation,GKS 313 folio; GKS 312 folio,Inquisitio temporum: Eclipsis Lunaris 30 Dec 1590,https://archive.org/details/operaomniaedidit12brahuoft/page/n47
p-XII-26,XII,26,1590,Moon,observation,GKS 313 folio; GKS 312 folio,"Loca Lunæ (1590, Feb 4 / Mar 1)",https://archive.org/details/operaomniaedidit12brahuoft/page/n48
p-XII-27,XII,27,1590,Moon,observation,GKS 313 folio; GKS 312 folio,"Loca Lunæ (1590, Mar 3 / Oct 8–10)",https://archive.org/details/operaomniaedidit12brahuoft/page/n49
p-XII-28,XII,28,1590,Moon,observation,GKS 313 folio; GKS 312 folio,"Loca Lunæ (1590, Oct 10/28/29)",https://archive.org/details/operaomniaedidit12brahuoft/page/n50
p-XII-29,XII,29,1590,Moon,observation,GKS 313 folio; GKS 312 folio,"Loca Lunæ (1590, Dec 23/28)",https://archive.org/details/operaomniaedidit12brahuoft/page/n51
p-XII-30,XII,30,1590,Saturn,observation,GKS 313 folio; GKS 312 folio,"Observationes Saturni (1590, Jan 19 – Feb 12)",https://archive.org/details/operaomniaedidit12brahuoft/page/n52
p-XII-31,XII,31,1590,Saturn,observation,GKS 313 folio; GKS 312 folio,"Saturni loca + observationes (1590, Jan–Jul)",https://archive.org/details/operaomniaedidit12brahuoft/page/n53
p-XII-32,XII,32,1590,Saturn,observation,GKS 313 folio; GKS 312 folio,"Observationes/loca Saturni (1590, Aug–Sep)",https://archive.org/details/operaomniaedidit12brahuoft/page/n54
p-XII-33,XII,33,1590,Saturn,observation,GKS 313 folio; GKS 312 folio,"Observationes/locus Saturni (1590, Sep–Dec)",https://archive.org/details/operaomniaedidit12brahuoft/page/n55
p-XII-34,XII,34,1590,Saturn,observation,GKS 313 folio; GKS 312 folio,"Observationes Saturni: acronychus (1590, Dec 5–9)",https://archive.org/details/operaomniaedidit12brahuoft/page/n56
p-XII-35,XII,35,1590,Saturn,observation,GKS 313 folio; GKS 312 folio,"Observationes Saturni + chasmata/aurora (1590, Dec 10–19)",https://archive.org/details/operaomniaedidit12brahuoft/page/n57
p-XII-36,XII,36,1590,Saturn,observation,GKS 313 folio; GKS 312 folio,"Observationes Saturni (1590, Dec 19–28)",https://archive.org/details/operaomniaedidit12brahuoft/page/n58
p-XII-39,XII,39,1590,Jupiter,observation,GKS 313 folio; GKS 312 folio,"Observationes Iovis (1590, Jan 5–29)",https://archive.org/details/operaomniaedidit12brahuoft/page/n61
p-XII-40,XII,40,1590,Jupiter,observation,GKS 313 folio; GKS 312 folio,"Observationes Iovis (1590, Jan 30 – Mar 21)",https://archive.org/details/operaomniaedidit12brahuoft/page/n62
p-XII-41,XII,41,1590,Jupiter,observation,GKS 313 folio; GKS 312 folio,"Observationes Iovis (1590, Mar 23 – Nov 25)",https://archive.org/details/operaomniaedidit12brahuoft/page/n63
p-XII-42,XII,42,1590,Jupiter,observation,GKS 313 folio; GKS 312 folio,"Observationes Iovis + Pro longitudine Iovis (1590, Nov–Dec / Jan 24)",https://archive.org/details/operaomniaedidit12brahuoft/page/n64
p-XII-43,XII,43,1590,Jupiter,observation,GKS 313 folio; GKS 312 folio,"Loca Iovis (1590, Mar–Jul)",https://archive.org/details/operaomniaedidit12brahuoft/page/n65
p-XII-44,XII,44,1590,Mars,observation,GKS 313 folio; GKS 312 folio,"Observationes Martis (1590, Jan–Dec)",https://archive.org/details/operaomniaedidit12brahuoft/page/n66
p-XII-45,XII,45,1590,Mars,observation,GKS 313 folio; GKS 312 folio,"Observationes/locus Martis (1590, Dec)",https://archive.org/details/operaomniaedidit12brahuoft/page/n67
p-XII-46,XII,46,1590,Mars,observation,GKS 313 folio; GKS 312 folio,Martis latitudo (end) + Observationes Veneris (1590),https://archive.org/details/operaomniaedidit12brahuoft/page/n68
p-XII-47,XII,47,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Feb 8–24)",https://archive.org/details/operaomniaedidit12brahuoft/page/n69
p-XII-48,XII,48,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Feb 24–25)",https://archive.org/details/operaomniaedidit12brahuoft/page/n70
p-XII-49,XII,49,1590,Sun,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris + Pro loco Solis (1590, Feb 25 – Mar 1)",https://archive.org/details/operaomniaedidit12brahuoft/page/n71
p-XII-50,XII,50,1590,Sun,observation,GKS 313 folio; GKS 312 folio,Observationes Veneris (Mar 2) + Pro loco Solis (1590),https://archive.org/details/operaomniaedidit12brahuoft/page/n72
p-XII-51,XII,51,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 3) + parallax note",https://archive.org/details/operaomniaedidit12brahuoft/page/n73
p-XII-52,XII,52,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 3 vesperi) + anti-Ptolemaic parallax note + Mar 4",https://archive.org/details/operaomniaedidit12brahuoft/page/n74
p-XII-54,XII,54,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 4–5)",https://archive.org/details/operaomniaedidit12brahuoft/page/n76
p-XII-55,XII,55,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 6–11)",https://archive.org/details/operaomniaedidit12brahuoft/page/n77
p-XII-56,XII,56,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 11–14)",https://archive.org/details/operaomniaedidit12brahuoft/page/n78
p-XII-57,XII,57,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 14–15)",https://archive.org/details/operaomniaedidit12brahuoft/page/n79
p-XII-58,XII,58,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 15–18)",https://archive.org/details/operaomniaedidit12brahuoft/page/n80
p-XII-59,XII,59,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 16–21)",https://archive.org/details/operaomniaedidit12brahuoft/page/n81
p-XII-60,XII,60,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 21–24) + parallax note",https://archive.org/details/operaomniaedidit12brahuoft/page/n82
p-XII-61,XII,61,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 24–26)",https://archive.org/details/operaomniaedidit12brahuoft/page/n83
p-XII-62,XII,62,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 26–28)",https://archive.org/details/operaomniaedidit12brahuoft/page/n84
p-XII-63,XII,63,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 26–29)",https://archive.org/details/operaomniaedidit12brahuoft/page/n85
p-XII-64,XII,64,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Mar 29–30)",https://archive.org/details/operaomniaedidit12brahuoft/page/n86
p-XII-65,XII,65,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris (1590, Apr 3–17)",https://archive.org/details/operaomniaedidit12brahuoft/page/n87
p-XII-66,XII,66,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris matutinae (1590, Jul 6–10)",https://archive.org/details/operaomniaedidit12brahuoft/page/n88
p-XII-67,XII,67,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris matutinae (1590, Jul 6 – Aug 3)",https://archive.org/details/operaomniaedidit12brahuoft/page/n89
p-XII-68,XII,68,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes Veneris matutinae (1590, Aug–Oct)",https://archive.org/details/operaomniaedidit12brahuoft/page/n90
p-XII-69,XII,69,1590,Venus,observation,GKS 313 folio; GKS 312 folio,Observationes Veneris (Nov–Dec) + Tabula altitudinum/declinationum Veneris Mar 1590,https://archive.org/details/operaomniaedidit12brahuoft/page/n91
p-XII-70,XII,70,1590,Venus,observation,GKS 313 folio; GKS 312 folio,"Loca Veneris (1590, Feb 28 – Apr 15)",https://archive.org/details/operaomniaedidit12brahuoft/page/n92
p-XII-72,XII,72,1590,Venus,observation,GKS 313 folio; GKS 312 folio,Loca Veneris (Nov/Dec) + Observationes Mercurii (1590),https://archive.org/details/operaomniaedidit12brahuoft/page/n94
p-XII-73,XII,73,1590,Mercury,observation,GKS 313 folio; GKS 312 folio,"Observationes Mercurii (1590, Mar 3–15)",https://archive.org/details/operaomniaedidit12brahuoft/page/n95
p-XII-74,XII,74,1590,Mercury,observation,GKS 313 folio; GKS 312 folio,Loca Mercurii + Observationes Stellarum Fixarum in Zodiaco (1590),https://archive.org/details/operaomniaedidit12brahuoft/page/n96
p-XII-75,XII,75,1590,Fixed stars,observation,GKS 313 folio; GKS 312 folio,"Observationes Stellarum Fixarum in Zodiaco (1590, Jan–Feb)",https://archive.org/details/operaomniaedidit12brahuoft/page/n97
p-XII-76,XII,76,1590,Fixed stars,observation,GKS 313 folio; GKS 312 folio,"Observationes Stellarum Fixarum in Zodiaco (1590, Feb–Mar)",https://archive.org/details/operaomniaedidit12brahuoft/page/n98
p-XII-77,XII,77,1590,Fixed stars,observation,GKS 313 folio; GKS 312 folio,"Observationes Stellarum Fixarum in Zodiaco (1590, Aug–Sep)",https://archive.org/details/operaomniaedidit12brahuoft/page/n99
p-XII-78,XII,78,1590,Fixed stars,observation,GKS 313 folio; GKS 312 folio,"Observationes Stellarum Fixarum in Zodiaco (1590, Sep)",https://archive.org/details/operaomniaedidit12brahuoft/page/n100
p-XII-79,XII,79,1590,Fixed stars,observation,GKS 313 folio; GKS 312 folio,"Observationes Stellarum Fixarum in Zodiaco (1590, Sep–Oct)",https://archive.org/details/operaomniaedidit12brahuoft/page/n101
p-XII-81,XII,81,1590,Fixed stars,observation,GKS 313 folio; GKS 312 folio,Observationes Stellarum in Asterismis Borealibus extra Zodiacum (1590),https://archive.org/details/operaomniaedidit12brahuoft/page/n103
p-XII-86,XII,86,1590,Moon,observation,GKS 313 folio; GKS 312 folio,"Asterismi Boreales (1590, Mar 6) + lunar halo",https://archive.org/details/operaomniaedidit12brahuoft/page/n108
p-XII-87,XII,87,1590,,observation,GKS 313 folio; GKS 312 folio,"Asterismi Boreales (1590, Mar 10–17)",https://archive.org/details/operaomniaedidit12brahuoft/page/n109
p-XII-102,XII,102,1590,,observation,GKS 313 folio; GKS 312 folio,Asterismi Boreales + circumpolar altitude table (1590),https://archive.org/details/operaomniaedidit12brahuoft/page/n126
p-XII-103,XII,103,1590,Fixed stars,observation,GKS 313 folio; GKS 312 folio,circumpolar table (end) + Observationes Stellarum in Asterismis Australibus extra Zodiacum (1590),https://archive.org/details/operaomniaedidit12brahuoft/page/n127
p-XII-112,XII,112,1591,Sun,observation,GKS 313 folio; GKS 312 folio,"Observationes Solis (1591, summer solstice)",https://archive.org/details/operaomniaedidit12brahuoft/page/n136
p-XII-119,XII,119,1591,Moon,observation,GKS 313 folio; GKS 312 folio,"Observationes Lunae (1591, Jan 5 & Feb 9) + parallax",https://archive.org/details/operaomniaedidit12brahuoft/page/n145
